fname,paras,para_windows,para_windows_proc,annotations,annot_count
269135973-Udaya-Rental-Agreement  ,The House premises situated at No. 184 1st floor 2nd cross,"Whereas the Tenant should pay painting charges at the time vacating the premises. S C H E D u L E"" The House premises situated at No. 184 1st floor 2nd cross","whereas the tenant should pay painting charges at the time vacating the premises. s c h e d u l e"" the house premises situated at no. 184 1st floor 2nd cross","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
269135973-Udaya-Rental-Agreement  ,"ohanchi h/o, Ruma.murth.yne.gar. Bangalore 560016 consists of 1 BHK. with bathroom & toilet.","S C H E D u L E"" The House premises situated at No. 184 1st floor 2nd cross ohanchi h/o, Ruma.murth.yne.gar. Bangalore 560016 consists of 1 BHK. with bathroom & toilet.","s c h e d u l e"" the house premises situated at no. 184 1st floor 2nd cross ohanchi h/o, ruma.murth.yne.gar. bangalore 560016 consists of 1 bhk. with bathroom & toilet.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
269135973-Udaya-Rental-Agreement  ,"In witness whereof the party is hereto have signed this Rental Agreement on the day,month and year first above written in front of the following witnesses.","The House premises situated at No. 184 1st floor 2nd cross ohanchi h/o, Ruma.murth.yne.gar. Bangalore 560016 consists of 1 BHK. with bathroom & toilet. In witness whereof the party is hereto have signed this Rental Agreement on the day,month and year first above written in front of the following witnesses.","the house premises situated at no. 184 1st floor 2nd cross ohanchi h/o, ruma.murth.yne.gar. bangalore 560016 consists of 1 bhk. with bathroom & toilet. in witness whereof the party is hereto have signed this rental agreement on the day,month and year first above written in front of the following witnesses.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
269137702-Rental-Agreement  ,2003,2003,2003,['O'],1
269137702-Rental-Agreement  ,"s,«r.s	66v*trm&tf'of *&*Hiiti**<i ""30005 0ocn**o»s*<*ot","2003 s,«r.s	66v*trm&tf'of *&*Hiiti**<i ""30005 0ocn**o»s*<*ot","2003 s,«r.s	66v*trm&tf'of *&*hiiti**<i ""30005 0ocn**o»s*<*ot","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
269137702-Rental-Agreement  ,Ajstoziti assrlfc	<sk^33,"2003 s,«r.s	66v*trm&tf'of *&*Hiiti**<i ""30005 0ocn**o»s*<*ot Ajstoziti assrlfc	<sk^33","2003 s,«r.s	66v*trm&tf'of *&*hiiti**<i ""30005 0ocn**o»s*<*ot ajstoziti assrlfc	<sk^33","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
269137702-Rental-Agreement  ,Registration and Stamps Department,"s,«r.s	66v*trm&tf'of *&*Hiiti**<i ""30005 0ocn**o»s*<*ot Ajstoziti assrlfc	<sk^33 Registration and Stamps Department","s,«r.s	66v*trm&tf'of *&*hiiti**<i ""30005 0ocn**o»s*<*ot ajstoziti assrlfc	<sk^33 registration and stamps department","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
269137702-Rental-Agreement  ,ssstfaS^ cS^sScSe da^jSf&rt erjaaia? This sheet can be used for any doc,Ajstoziti assrlfc	<sk^33 Registration and Stamps Department ssstfaS^ cS^sScSe da^jSf&rt erjaaia? This sheet can be used for any doc,ajstoziti assrlfc	<sk^33 registration and stamps department ssstfas^ cs^sscse da^jsf&rt erjaaia? this sheet can be used for any doc,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
269137702-Rental-Agreement  ,"WR E K T A L A G I< E E M E ft T""","Registration and Stamps Department ssstfaS^ cS^sScSe da^jSf&rt erjaaia? This sheet can be used for any doc WR E K T A L A G I< E E M E ft T""","registration and stamps department ssstfas^ cs^sscse da^jsf&rt erjaaia? this sheet can be used for any doc wr e k t a l a g i< e e m e ft t""","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
269137702-Rental-Agreement  ,This Rental Agreement is made and Executed on,"ssstfaS^ cS^sScSe da^jSf&rt erjaaia? This sheet can be used for any doc WR E K T A L A G I< E E M E ft T"" This Rental Agreement is made and Executed on","ssstfas^ cs^sscse da^jsf&rt erjaaia? this sheet can be used for any doc wr e k t a l a g i< e e m e ft t"" this rental agreement is made and executed on","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
269137702-Rental-Agreement  ,"at Bangalore, by and Between:- wef 1/4/2015","WR E K T A L A G I< E E M E ft T"" This Rental Agreement is made and Executed on at Bangalore, by and Between:- wef 1/4/2015","wr e k t a l a g i< e e m e ft t"" this rental agreement is made and executed on at bangalore, by and between:- wef 1/4/2015","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
269137702-Rental-Agreement  ,Mr .GiddappA,"This Rental Agreement is made and Executed on at Bangalore, by and Between:- wef 1/4/2015 Mr .GiddappA","this rental agreement is made and executed on at bangalore, by and between:- wef 1/4/2015 mr .giddappa","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-P1']",2
269137702-Rental-Agreement  ,S/o late Na^ippa,"at Bangalore, by and Between:- wef 1/4/2015 Mr .GiddappA S/o late Na^ippa","at bangalore, by and between:- wef 1/4/2015 mr .giddappa s/o late na^ippa","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-P1', 'O', 'O', 'O']",2
269137702-Rental-Agreement  ,D No.134 2nd cross Srvinthi L/o RamAmurthynagar Bangalore	5600 16,Mr .GiddappA S/o late Na^ippa D No.134 2nd cross Srvinthi L/o RamAmurthynagar Bangalore	5600 16,mr .giddappa s/o late na^ippa d no.134 2nd cross srvinthi l/o ramamurthynagar bangalore	5600 16,"['O', 'B-P1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",2
269137702-Rental-Agreement  ,"Hereinafter Called the ""OWNER"" of the One Part* Ms Pottumurthi Udayaiaxmi W/o Ran** Krishna icajjam","S/o late Na^ippa D No.134 2nd cross Srvinthi L/o RamAmurthynagar Bangalore	5600 16 Hereinafter Called the ""OWNER"" of the One Part* Ms Pottumurthi Udayaiaxmi W/o Ran** Krishna icajjam","s/o late na^ippa d no.134 2nd cross srvinthi l/o ramamurthynagar bangalore	5600 16 hereinafter called the ""owner"" of the one part* ms pottumurthi udayaiaxmi w/o ran** krishna icajjam","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-P2', 'O', 'O', 'O', 'O', 'O']",2
269137702-Rental-Agreement  ,"H No .2 7-7 Main Bazar,","D No.134 2nd cross Srvinthi L/o RamAmurthynagar Bangalore	5600 16 Hereinafter Called the ""OWNER"" of the One Part* Ms Pottumurthi Udayaiaxmi W/o Ran** Krishna icajjam H No .2 7-7 Main Bazar,","d no.134 2nd cross srvinthi l/o ramamurthynagar bangalore	5600 16 hereinafter called the ""owner"" of the one part* ms pottumurthi udayaiaxmi w/o ran** krishna icajjam h no .2 7-7 main bazar,","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-P2', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",2
269137702-Rental-Agreement  ,"Miryalaguda, it Nalgonda Dist A p 503207.","Hereinafter Called the ""OWNER"" of the One Part* Ms Pottumurthi Udayaiaxmi W/o Ran** Krishna icajjam H No .2 7-7 Main Bazar, Miryalaguda, it Nalgonda Dist A p 503207.","hereinafter called the ""owner"" of the one part* ms pottumurthi udayaiaxmi w/o ran** krishna icajjam h no .2 7-7 main bazar, miryalaguda, it nalgonda dist a p 503207.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-P2', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",2
269137702-Rental-Agreement  ,"Hereinafter called the ""TENANT"" of the Other Part witnesseth as follows terms and conditions.","H No .2 7-7 Main Bazar, Miryalaguda, it Nalgonda Dist A p 503207. Hereinafter called the ""TENANT"" of the Other Part witnesseth as follows terms and conditions.","h no .2 7-7 main bazar, miryalaguda, it nalgonda dist a p 503207. hereinafter called the ""tenant"" of the other part witnesseth as follows terms and conditions.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
269137702-Rental-Agreement  ,"1. Whereas the Tenant has paid Advance amount of Rs. 40,000/- ( Forty thousand only	). to the owner.","Miryalaguda, it Nalgonda Dist A p 503207. Hereinafter called the ""TENANT"" of the Other Part witnesseth as follows terms and conditions. 1. Whereas the Tenant has paid Advance amount of Rs. 40,000/- ( Forty thousand only	). to the owner.","miryalaguda, it nalgonda dist a p 503207. hereinafter called the ""tenant"" of the other part witnesseth as follows terms and conditions. 1. whereas the tenant has paid advance amount of rs. 40,000/- ( forty thousand only	). to the owner.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
269137702-Rental-Agreement  ,This amount shall not carry any interest and this is refundable at the time vacating.. If any arrears balance that charges will deducted from the advance amount at the time of vacating.,"Hereinafter called the ""TENANT"" of the Other Part witnesseth as follows terms and conditions. 1. Whereas the Tenant has paid Advance amount of Rs. 40,000/- ( Forty thousand only	). to the owner. This amount shall not carry any interest and this is refundable at the time vacating.. If any arrears balance that charges will deducted from the advance amount at the time of vacating.","hereinafter called the ""tenant"" of the other part witnesseth as follows terms and conditions. 1. whereas the tenant has paid advance amount of rs. 40,000/- ( forty thousand only	). to the owner. this amount shall not carry any interest and this is refundable at the time vacating.. if any arrears balance that charges will deducted from the advance amount at the time of vacating.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
269137702-Rental-Agreement  ,has agreed to pay the Rental Charges of thousand three hundred only	) to,"1. Whereas the Tenant has paid Advance amount of Rs. 40,000/- ( Forty thousand only	). to the owner. This amount shall not carry any interest and this is refundable at the time vacating.. If any arrears balance that charges will deducted from the advance amount at the time of vacating. has agreed to pay the Rental Charges of thousand three hundred only	) to","1. whereas the tenant has paid advance amount of rs. 40,000/- ( forty thousand only	). to the owner. this amount shall not carry any interest and this is refundable at the time vacating.. if any arrears balance that charges will deducted from the advance amount at the time of vacating. has agreed to pay the rental charges of thousand three hundred only	) to","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
269137702-Rental-Agreement  ,regularly.,This amount shall not carry any interest and this is refundable at the time vacating.. If any arrears balance that charges will deducted from the advance amount at the time of vacating. has agreed to pay the Rental Charges of thousand three hundred only	) to regularly.,this amount shall not carry any interest and this is refundable at the time vacating.. if any arrears balance that charges will deducted from the advance amount at the time of vacating. has agreed to pay the rental charges of thousand three hundred only	) to regularly.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
269137702-Rental-Agreement  ,the Electrcity charges separately to,has agreed to pay the Rental Charges of thousand three hundred only	) to regularly. the Electrcity charges separately to,has agreed to pay the rental charges of thousand three hundred only	) to regularly. the electrcity charges separately to,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
269137702-Rental-Agreement  ,Contd...2.,regularly. the Electrcity charges separately to Contd...2.,regularly. the electrcity charges separately to contd...2.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
269137702-Rental-Agreement  ,-2-,the Electrcity charges separately to Contd...2. -2-,the electrcity charges separately to contd...2. -2-,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
269137702-Rental-Agreement  ,This R-mtal Agreement Duration for only 11 (Eleven) months from this date of Agreement. if both the parties mutual understanding it can be extended.,Contd...2. -2- This R-mtal Agreement Duration for only 11 (Eleven) months from this date of Agreement. if both the parties mutual understanding it can be extended.,contd...2. -2- this r-mtal agreement duration for only 11 (eleven) months from this date of agreement. if both the parties mutual understanding it can be extended.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
269137702-Rental-Agreement  ,The Tenancy can be terminated by either party by giving Two Konth notice to the opposite party.,-2- This R-mtal Agreement Duration for only 11 (Eleven) months from this date of Agreement. if both the parties mutual understanding it can be extended. The Tenancy can be terminated by either party by giving Two Konth notice to the opposite party.,-2- this r-mtal agreement duration for only 11 (eleven) months from this date of agreement. if both the parties mutual understanding it can be extended. the tenancy can be terminated by either party by giving two konth notice to the opposite party.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
269137702-Rental-Agreement  ,whereas the Tenant shall not rr.aXe any additional alteration to the schedule premises and tenant keep the portion clean and good tenantable conditions.,This R-mtal Agreement Duration for only 11 (Eleven) months from this date of Agreement. if both the parties mutual understanding it can be extended. The Tenancy can be terminated by either party by giving Two Konth notice to the opposite party. whereas the Tenant shall not rr.aXe any additional alteration to the schedule premises and tenant keep the portion clean and good tenantable conditions.,this r-mtal agreement duration for only 11 (eleven) months from this date of agreement. if both the parties mutual understanding it can be extended. the tenancy can be terminated by either party by giving two konth notice to the opposite party. whereas the tenant shall not rr.axe any additional alteration to the schedule premises and tenant keep the portion clean and good tenantable conditions.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
269137702-Rental-Agreement  ,Whereas the Tenant shall use the Schedule premises fox Residential purpose only and should not use for any illegal or immoral purposes.,The Tenancy can be terminated by either party by giving Two Konth notice to the opposite party. whereas the Tenant shall not rr.aXe any additional alteration to the schedule premises and tenant keep the portion clean and good tenantable conditions. Whereas the Tenant shall use the Schedule premises fox Residential purpose only and should not use for any illegal or immoral purposes.,the tenancy can be terminated by either party by giving two konth notice to the opposite party. whereas the tenant shall not rr.axe any additional alteration to the schedule premises and tenant keep the portion clean and good tenantable conditions. whereas the tenant shall use the schedule premises fox residential purpose only and should not use for any illegal or immoral purposes.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
269137702-Rental-Agreement  ,Whereas the Tenant should pay painting charges at the. time vacating the premises.,whereas the Tenant shall not rr.aXe any additional alteration to the schedule premises and tenant keep the portion clean and good tenantable conditions. Whereas the Tenant shall use the Schedule premises fox Residential purpose only and should not use for any illegal or immoral purposes. Whereas the Tenant should pay painting charges at the. time vacating the premises.,whereas the tenant shall not rr.axe any additional alteration to the schedule premises and tenant keep the portion clean and good tenantable conditions. whereas the tenant shall use the schedule premises fox residential purpose only and should not use for any illegal or immoral purposes. whereas the tenant should pay painting charges at the. time vacating the premises.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
